t_name	FPKM	H3K27ac	H3K27me3	H3K4me1	H3K4me3	H3K9ac
FBtr0301312	0.0	0.00686152	-0.30951599999999996	3.4173699999999996	-1.87497	-0.07399349999999999
FBtr0346249	0.0	6.1419	-1.8197599999999998	4.52864	-1.7559099999999999	-0.10296199999999998
FBtr0309991	0.0	-0.737085	-5.64487	-2.8131	-4.94974	-0.10851
FBtr0346246	0.0	0.25504899999999997	-3.0205599999999997	7.68372	-3.34629	-0.0426775
FBtr0308119	0.695868	-2.19274	-5.97922	-4.62637	-5.07293	-0.0948939
FBtr0308118	1.828498	14.3831	-7.15694	3.4173400000000003	3.26234	0.6844100000000001
FBtr0345141	64.912643	13.5103	-8.00531	5.07874	7.96064	3.2846300000000004
FBtr0308120	1.929414	13.5103	-8.00531	5.07874	7.96064	3.2846300000000004
FBtr0078844	2.030344	12.7114	-7.02422	11.5118	10.8945	3.2034599999999998
FBtr0305279	0.0	1.1057	-1.35941	-3.50125	-0.685449	-0.0541814
FBtr0078842	11.775249	6.85485	-6.18334	15.4292	10.8615	-0.0990656
FBtr0078843	0.0	-0.45998199999999995	2.9008	1.73226	-1.9526700000000001	-0.06789810000000002
FBtr0339316	0.0	-0.45998199999999995	2.9008	1.73226	-1.9526700000000001	-0.06789810000000002
FBtr0339317	0.0	-0.45998199999999995	2.9008	1.73226	-1.9526700000000001	-0.06789810000000002
FBtr0339315	0.0	-8.02562	4.72385	-3.96715	-5.63358	-0.12091500000000001
FBtr0078773	0.0	-4.37901	7.5746899999999995	3.6470800000000003	-1.89379	-0.06299249999999999
FBtr0110950	0.0	-0.9305450000000001	2.56137	7.9165	-3.5247900000000003	-0.0574538
FBtr0299709	0.0	0.8586010000000001	-3.35751	-2.3444	1.45035	-0.032794199999999996
FBtr0334910	0.0	-0.42247700000000005	-4.367319999999999	-1.12323	-1.49892	-0.071992
FBtr0300525	57.93615	-0.42247700000000005	-4.367319999999999	-1.12323	-1.49892	-0.071992
FBtr0334911	0.0	-0.42247700000000005	-4.367319999999999	-1.12323	-1.49892	-0.071992
FBtr0334912	0.0	-0.42247700000000005	-4.367319999999999	-1.12323	-1.49892	-0.071992
FBtr0334913	0.0	-0.42247700000000005	-4.367319999999999	-1.12323	-1.49892	-0.071992
FBtr0299710	0.0	-0.25001100000000004	-4.76145	5.31264	-2.90728	-0.11863199999999999
FBtr0306791	0.0	-1.26512	-0.189366	-5.9705699999999995	-4.81226	-0.0876222
FBtr0078831	0.0	0.628635	-5.08831	1.97065	2.95328	-0.109089
FBtr0078774	0.0	6.35799	-9.11748	10.732999999999999	5.90333	-0.133493
FBtr0078775	0.0	6.35799	-9.11748	10.732999999999999	5.90333	-0.133493
FBtr0334907	0.0	6.35799	-9.11748	10.732999999999999	5.90333	-0.133493
FBtr0078830	9.821102	10.189	-4.59466	16.1749	4.81503	-0.10457799999999999
FBtr0078829	21.22401	10.189	-4.59466	16.1749	4.81503	-0.10457799999999999
FBtr0078828	46.030788	9.78772	-4.84017	17.3322	4.63091	-0.0992405
FBtr0334908	0.0	-6.58896	-5.64676	-0.940659	1.1892	-0.133575
FBtr0305000	0.0	-6.58896	-5.64676	-0.940659	1.1892	-0.133575
FBtr0346146	0.0	-6.58896	-5.64676	-0.940659	1.1892	-0.133575
FBtr0078777	0.0	4.33231	-14.7971	7.739489999999999	12.0645	-0.148546
FBtr0305001	0.0	4.33231	-14.7971	7.739489999999999	12.0645	-0.148546
FBtr0305002	31.07719	4.33231	-14.7971	7.739489999999999	12.0645	-0.148546
FBtr0078827	55.334263	2.8233200000000003	-4.6597	9.78561	12.0551	-0.08605080000000001
FBtr0334909	0.0	2.8233200000000003	-4.6597	9.78561	12.0551	-0.08605080000000001
FBtr0078778	0.0	1.46028	-12.7969	7.2908100000000005	15.1328	5.96975
FBtr0078825	0.0	-3.591	-7.1269	5.01508	-4.13633	-0.09344789999999999
FBtr0078822	102.22126	-0.48281599999999997	-8.89302	4.66864	-1.4398	-0.100906
FBtr0078823	0.0	-0.48281599999999997	-8.89302	4.66864	-1.4398	-0.100906
FBtr0078824	0.0	4.2678199999999995	-3.16825	3.6913699999999996	2.34613	-0.0984581
FBtr0303994	0.0	3.2798199999999995	-5.197080000000001	7.953139999999999	-0.8488370000000001	-0.139455
FBtr0334326	0.0	29.19	-14.0334	-1.8969999999999998	21.9186	-0.121723
FBtr0334325	0.0	27.1321	-12.6229	0.210009	23.3024	-0.144845
FBtr0332428	0.0	-4.46324	-2.7424	-0.034354	3.37151	-0.0950335
FBtr0078779	0.0	-3.50602	-2.52592	1.42139	3.44881	-0.104051
FBtr0078821	17.332863	-3.9974300000000005	-7.3575	3.03926	1.7404099999999998	-0.111675
FBtr0334276	20.502651	24.9415	-13.1634	2.7788	25.232	-0.120303
FBtr0344333	16.138320999999998	24.9415	-13.1634	2.7788	25.232	-0.120303
FBtr0078820	0.0	5.98795	-8.79033	19.1216	0.190876	-0.119032
FBtr0346781	0.38329	10.2213	-16.7342	30.7704	-3.88775	-0.15090399999999998
FBtr0334275	30.688609999999997	6.32932	-18.848	-3.02875	7.213989999999999	-0.143263
FBtr0334274	0.0	6.32932	-18.848	-3.02875	7.213989999999999	-0.143263
FBtr0344334	0.542171	1.3109600000000001	-5.30612	-0.674611	0.905201	-0.0622585
FBtr0078817	0.0	2.83931	-4.647819999999999	-2.8409400000000002	3.57157	-0.0536345
FBtr0078814	0.0	2.83931	-4.647819999999999	-2.8409400000000002	3.57157	-0.0536345
FBtr0078810	0.0	2.83931	-4.647819999999999	-2.8409400000000002	3.57157	-0.0536345
FBtr0273430	0.0	4.68766	-7.574610000000001	-4.39832	1.52357	-0.06778660000000002
FBtr0078816	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0078815	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0078813	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0333695	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0100197	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0110932	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0078812	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0078818	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0078811	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0100199	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0110933	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0273434	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0306694	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0308581	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0273432	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0273433	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0306695	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0308580	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0273431	0.0	7.327210000000001	-6.55144	-4.45158	4.33798	-0.0724877
FBtr0078819	0.0	3.27372	-4.69225	6.0238	-0.189229	-0.0670995
FBtr0333694	0.0	5.82545	-10.039	8.96809	-4.37436	-0.121777
FBtr0078784	0.0	2.49708	-2.7930200000000003	4.37328	-2.37984	-0.09079830000000001
FBtr0078807	55.699978	2.14974	-3.6191699999999996	30.2718	0.283348	-0.114889
FBtr0078785	42.421516	9.81762	-14.9565	9.52769	20.1907	-0.156631
FBtr0335000	3.395557	9.81762	-14.9565	9.52769	20.1907	-0.156631
FBtr0078806	136.63089	1.26878	-7.778239999999999	18.0977	1.43413	-0.0948
FBtr0078805	115.37718999999998	1.26878	-7.778239999999999	18.0977	1.43413	-0.0948
FBtr0078804	0.0	2.2648900000000003	-4.73142	-0.550901	4.66787	-0.0844033
FBtr0078803	26.945584999999998	2.2648900000000003	-4.73142	-0.550901	4.66787	-0.0844033
FBtr0335001	0.0	8.43994	-13.7855	-1.60131	9.25592	-0.16891099999999998
FBtr0078786	0.0	6.260269999999999	2.33811	8.5881	-0.371206	-0.0351067
FBtr0332159	0.0	6.260269999999999	2.33811	8.5881	-0.371206	-0.0351067
FBtr0332160	0.0	6.260269999999999	2.33811	8.5881	-0.371206	-0.0351067
FBtr0346517	0.0	2.6217099999999998	3.86865	17.1709	-6.66225	-0.11217200000000001
FBtr0078787	66.007324	-3.3885300000000003	-8.61856	11.0961	26.0999	-0.138951
FBtr0078802	11.549373	-3.26887	-6.00893	20.7211	17.5776	-0.153165
FBtr0100433	32.158314000000004	1.28691	-7.35645	5.06222	13.7364	-0.11364500000000001
FBtr0078789	0.0	2.63109	-4.9507	7.95165	1.7595599999999998	-0.12703399999999998
FBtr0301640	0.0	2.63109	-4.9507	7.95165	1.7595599999999998	-0.12703399999999998
FBtr0078798	0.0	-2.44548	-1.5590600000000001	6.4914	1.7974	-0.101801
FBtr0078800	0.0	-2.44548	-1.5590600000000001	6.4914	1.7974	-0.101801
FBtr0301398	0.0	-2.44548	-1.5590600000000001	6.4914	1.7974	-0.101801
FBtr0078801	0.0	-0.39069	-0.403183	1.2471700000000001	1.11222	-0.0892327
FBtr0078790	0.0	-2.59883	-5.6496900000000005	-6.46071	-0.795157	-0.113076
FBtr0078792	7.168113000000001	1.8388	-6.29972	12.5892	5.47846	-0.105985
FBtr0309312	5.918169	1.8388	-6.29972	12.5892	5.47846	-0.105985
FBtr0333810	3.332124	1.8388	-6.29972	12.5892	5.47846	-0.105985
FBtr0078797	0.0	-3.4612	-3.39117	-0.6736409999999999	-0.44055500000000003	-0.0687518
FBtr0078795	0.0	-7.06002	-2.4157599999999997	1.3698299999999999	-3.87647	-0.0985821
FBtr0344832	0.0	-7.06002	-2.4157599999999997	1.3698299999999999	-3.87647	-0.0985821
FBtr0078794	0.0	-3.94864	-0.531493	-3.07333	-0.195718	-0.07102439999999999
FBtr0113193	0.0	-3.94864	-0.531493	-3.07333	-0.195718	-0.07102439999999999
FBtr0339972	0.0	1.24275	3.7694	2.10193	-3.25757	-0.141075
FBtr0078679	0.0	1.24275	3.7694	2.10193	-3.25757	-0.141075
FBtr0347006	0.0	1.24275	3.7694	2.10193	-3.25757	-0.141075
FBtr0334742	0.0	1.24275	3.7694	2.10193	-3.25757	-0.141075
FBtr0078793	0.0	-1.60665	1.0527600000000001	-2.62237	-2.70959	-0.0660675
FBtr0330027	0.0	-0.8561219999999999	-3.77935	-2.6604799999999997	1.77565	-0.05331
FBtr0330026	44.743885	-0.8561219999999999	-3.77935	-2.6604799999999997	1.77565	-0.05331
FBtr0078770	44.592495	-0.8561219999999999	-3.77935	-2.6604799999999997	1.77565	-0.05331
FBtr0078769	954.192017	4.92209	0.16170299999999999	27.9689	7.045560000000001	-0.0693574
FBtr0078680	29.72953	1.19169	-12.7414	17.0164	14.383	-0.125419
FBtr0078681	1.700519	1.2277	-12.8805	21.1336	14.383	-0.125419
FBtr0078768	27.499423999999998	-5.168419999999999	-11.0319	27.4221	2.42961	-0.14470999999999998
FBtr0078682	128.98938	10.6142	-7.24635	14.2066	20.9121	-0.10041599999999999
FBtr0078767	21.986845000000002	-4.08234	-13.5184	15.7372	-0.890257	-0.163413
FBtr0344635	21.986845000000002	-4.08234	-13.5184	15.7372	-0.890257	-0.163413
FBtr0078683	3.3761919999999996	2.80017	-13.3748	19.1429	17.1271	-0.15776700000000002
FBtr0336769	0.9941709999999999	2.80017	-13.3748	19.1429	17.1271	-0.15776700000000002
FBtr0345253	2.444442	2.80017	-13.3748	19.1429	17.1271	-0.15776700000000002
FBtr0345254	1.276734	2.80017	-13.3748	19.1429	17.1271	-0.15776700000000002
FBtr0344273	7.537153999999999	-0.716064	-3.5407	-1.76672	2.89607	0.38188099999999997
FBtr0344272	8.488252000000001	-2.8006	-6.38854	0.352136	0.182953	2.40964
FBtr0078766	11.54884	0.38240100000000005	-3.01917	10.1194	3.3445400000000003	-0.08051660000000001
FBtr0344274	12.367132000000002	-0.907183	-4.93663	15.2047	2.04682	-0.10037
FBtr0078684	0.0	1.13206	-7.171310000000001	9.04307	15.6744	-0.07808380000000001
FBtr0113409	0.0	1.13206	-7.171310000000001	9.04307	15.6744	-0.07808380000000001
FBtr0336770	26.28355	1.13206	-7.171310000000001	9.04307	15.6744	-0.07808380000000001
FBtr0078685	1.2496129999999999	1.0837700000000001	-0.519396	12.7497	0.570198	-0.08909360000000001
FBtr0078765	0.0	-6.07259	-12.1884	3.41165	-4.63055	-0.140009
FBtr0078764	0.0	-6.07259	-12.1884	3.41165	-4.63055	-0.140009
FBtr0078763	0.0	1.64655	-3.46867	-1.61392	2.70506	-0.0389172
FBtr0078686	0.0	17.409000000000002	-8.99502	12.5544	4.916519999999999	-0.115874
FBtr0078687	0.0	17.409000000000002	-8.99502	12.5544	4.916519999999999	-0.115874
FBtr0344265	0.0	17.409000000000002	-8.99502	12.5544	4.916519999999999	-0.115874
FBtr0332546	0.0	4.59592	-1.19113	3.3666699999999996	3.4445699999999997	-0.10391700000000001
FBtr0332547	0.0	4.59592	-1.19113	3.3666699999999996	3.4445699999999997	-0.10391700000000001
FBtr0078761	6.839467999999999	0.927125	-1.8943400000000001	-1.84158	1.73734	-0.028752299999999998
FBtr0078762	26.963827000000002	0.927125	-1.8943400000000001	-1.84158	1.73734	-0.028752299999999998
FBtr0336771	0.0	0.927125	-1.8943400000000001	-1.84158	1.73734	-0.028752299999999998
FBtr0089313	0.0	2.21346	-4.16199	1.08925	9.34152	-0.07484869999999999
FBtr0300009	0.0	-1.0518100000000001	-4.36228	0.25250300000000003	3.84924	-0.0723966
FBtr0346136	0.0	-1.0518100000000001	-4.36228	0.25250300000000003	3.84924	-0.0723966
FBtr0078758	12.348996000000001	0.862382	-5.68877	7.104369999999999	0.36028499999999997	-0.0591717
FBtr0339519	0.0	0.862382	-5.68877	7.104369999999999	0.36028499999999997	-0.0591717
FBtr0078688	54.603176	0.33162800000000003	-6.4867300000000006	5.90149	2.29304	-0.0920674
FBtr0078755	0.0	1.45045	-7.28096	-3.6899900000000003	3.5870800000000003	-0.0736943
FBtr0078756	34.131725	1.45045	-7.28096	-3.6899900000000003	3.5870800000000003	-0.0736943
FBtr0078757	10.673872	1.45045	-7.28096	-3.6899900000000003	3.5870800000000003	-0.0736943
FBtr0309783	0.0	-5.2066300000000005	-6.999789999999999	0.989656	1.34517	-0.096497
FBtr0336763	8.935754	0.706858	-6.15991	7.626989999999999	13.5618	-0.098966
FBtr0078754	10.995664	-0.9447989999999999	-7.30585	14.085	12.6026	-0.108444
FBtr0078689	5.822487000000001	3.85575	-12.9383	14.8567	22.5716	-0.16908299999999998
FBtr0078692	18.750494	3.85575	-12.9383	14.8567	22.5716	-0.16908299999999998
FBtr0290215	5.602492	8.16743	-11.3511	4.7363	22.311	-0.159367
FBtr0078753	29.66054	3.7660099999999996	-3.5054	31.1205	11.6037	-0.0967703
FBtr0078693	0.0	7.57552	-14.1671	2.8940099999999997	32.0655	-0.124974
FBtr0078694	0.0	7.57552	-14.1671	2.8940099999999997	32.0655	-0.124974
FBtr0089685	0.0	2.01925	-9.50649	-2.76211	12.8343	-0.0926649
FBtr0089686	0.0	2.01925	-9.50649	-2.76211	12.8343	-0.0926649
FBtr0114453	0.0	2.01925	-9.50649	-2.76211	12.8343	-0.0926649
FBtr0078752	78.880989	1.49786	-7.7850399999999995	-3.89313	0.00570742	-0.057223500000000004
FBtr0336762	0.0	1.49786	-7.7850399999999995	-3.89313	0.00570742	-0.057223500000000004
FBtr0078699	3.159722	4.70926	-9.05027	0.46130600000000005	20.0395	-0.0684778
FBtr0078751	54.852940000000004	0.511378	-10.2606	10.7027	13.4918	-0.0921654
FBtr0078700	217.41426099999998	4.26671	-10.9691	-1.4237	34.8575	-0.11501700000000001
FBtr0078701	4.894091	4.26671	-10.9691	-1.4237	34.8575	-0.11501700000000001
FBtr0346137	3.795178	4.26671	-10.9691	-1.4237	34.8575	-0.11501700000000001
FBtr0078744	83.737808	2.37312	-5.57685	-4.82665	3.8213800000000004	-0.0769095
FBtr0078750	39.232803000000004	1.25712	-5.63926	-4.42393	4.77684	-0.0855599
FBtr0078746	156.413773	1.25712	-5.63926	-4.42393	4.77684	-0.0855599
FBtr0078747	37.930363	1.25712	-5.63926	-4.42393	4.77684	-0.0855599
FBtr0078748	291.325958	1.25712	-5.63926	-4.42393	4.77684	-0.0855599
FBtr0078749	70.54827900000001	1.25712	-5.63926	-4.42393	4.77684	-0.0855599
FBtr0078745	110.14583600000002	1.25712	-5.63926	-4.42393	4.77684	-0.0855599
FBtr0113576	0.0	-2.45154	-9.53768	-6.62982	6.36485	-0.104006
FBtr0113577	0.0	-3.7957699999999996	-10.6307	-7.19252	7.6777	-0.116319
FBtr0113578	0.0	-4.54293	-11.606	-8.21913	8.094289999999999	-0.12112200000000001
FBtr0113579	0.0	-4.5667800000000005	-11.8229	-8.513	8.69195	-0.125092
FBtr0113580	0.0	-1.85234	-11.0741	-4.58148	8.33793	-0.1047
FBtr0091697	0.0	0.831651	-13.2758	-4.4227099999999995	9.99434	-0.113245
FBtr0113581	0.0	2.83786	-12.344000000000001	-2.6848799999999997	12.7617	-0.11586300000000001
FBtr0113582	0.0	2.72255	-10.9129	-0.821521	13.6257	-0.11226300000000002
FBtr0273377	0.0	5.113980000000001	-15.4367	-1.7090900000000002	28.4001	-0.14943599999999999
FBtr0333278	0.0	5.113980000000001	-15.4367	-1.7090900000000002	28.4001	-0.14943599999999999
FBtr0333279	0.0	5.113980000000001	-15.4367	-1.7090900000000002	28.4001	-0.14943599999999999
FBtr0078743	65.88157700000001	-0.9072520000000001	-6.44418	11.6352	1.53383	-0.10694400000000001
FBtr0078741	61.775814000000004	1.37405	-7.32195	-4.117380000000001	0.185513	-0.0692578
FBtr0345140	3.0921369999999997	0.411366	-7.26457	-3.8858699999999997	0.056496500000000005	-0.07224639999999999
FBtr0078742	2.7806439999999997	0.411366	-7.26457	-3.8858699999999997	0.056496500000000005	-0.07224639999999999
FBtr0309985	0.0	-3.35879	-8.5853	0.366738	-0.00555515	-0.101369
FBtr0344302	0.0	-3.35879	-8.5853	0.366738	-0.00555515	-0.101369
FBtr0078704	51.812149	7.199730000000001	-13.397	5.80045	17.5109	-0.14005399999999998
FBtr0078739	0.0	5.374280000000001	-5.78102	-0.165208	1.62307	2.09428
FBtr0078740	0.0	2.50327	-6.00591	18.3947	3.32018	-0.12018800000000002
FBtr0113194	0.0	2.50327	-6.00591	18.3947	3.32018	-0.12018800000000002
FBtr0078705	1310.891479	10.6843	-13.4496	4.19436	29.2837	-0.17957
FBtr0335214	0.0	10.6843	-13.4496	4.19436	29.2837	-0.17957
FBtr0114326	0.0	6.95205	-10.6119	37.7074	32.9876	-0.142733
FBtr0114327	0.0	7.40199	-9.44153	46.8242	25.3891	-0.119121
FBtr0078706	0.26295	0.42669399999999996	-0.595245	15.9591	2.25654	-0.070686
FBtr0078707	35.213271999999996	-4.03153	-9.677539999999999	21.8892	10.2953	-0.16586800000000002
FBtr0335215	40.152367	-0.548894	-10.4131	32.663000000000004	13.5017	-0.171204
FBtr0078708	78.79001600000001	12.1814	-3.0291799999999998	50.5608	13.7677	-0.115048
FBtr0078737	0.0	6.881710000000001	-6.38952	50.4858	6.608110000000001	-0.115968
FBtr0078736	6.445781	7.07878	-3.2820099999999996	46.8437	8.20111	-0.142626
FBtr0078709	6.015280000000001	21.6907	-12.4481	41.4674	14.3477	-0.125563
FBtr0290206	0.830369	-0.35392399999999996	-8.35713	23.4056	-1.42003	-0.104749
FBtr0078733	13.447223999999999	3.8986400000000003	-4.82362	1.55199	2.68666	-0.0631341
FBtr0078734	50.424309	3.8986400000000003	-4.82362	1.55199	2.68666	-0.0631341
FBtr0330315	13.447223999999999	3.8986400000000003	-4.82362	1.55199	2.68666	-0.0631341
FBtr0078710	20.10998	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0078711	0.0	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0304794	1.006716	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0309091	0.0	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0310266	1.073858	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0330314	0.0	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0339320	47.78159	12.4209	-13.5563	3.24039	24.4712	-0.131394
FBtr0334953	40.023029	1.53653	-8.428980000000001	1.0994	1.72613	-0.089486
FBtr0078732	46.870937	0.063202	-9.40488	6.15444	1.9585099999999998	-0.097189
FBtr0078712	30.368771000000002	5.57324	-14.0962	4.4096	24.8062	-0.155354
FBtr0078730	55.658936	-5.28965	-14.6044	14.6749	1.22747	-0.146494
FBtr0334945	0.0	11.7656	-18.0848	-9.43633	20.5309	-0.18413800000000002
FBtr0078713	40.470585	13.9393	-6.711	7.133380000000001	16.8005	-0.08448810000000001
FBtr0078714	0.0	13.9393	-6.711	7.133380000000001	16.8005	-0.08448810000000001
FBtr0078728	17.196644	3.91923	-1.9175099999999998	15.5907	1.72825	-0.0886086
FBtr0334951	7.852276	3.91923	-1.9175099999999998	15.5907	1.72825	-0.0886086
FBtr0334952	0.0	3.91923	-1.9175099999999998	15.5907	1.72825	-0.0886086
FBtr0078716	42.625595000000004	27.7944	-10.5112	-1.7365099999999998	25.5816	-0.07767289999999999
FBtr0334946	0.0	27.7944	-10.5112	-1.7365099999999998	25.5816	-0.07767289999999999
FBtr0078727	91.159248	3.24241	-3.6747699999999996	-2.1040200000000002	0.333534	0.679213
FBtr0302091	0.0	3.70528	-7.624639999999999	15.508	4.58291	-0.135515
FBtr0334947	0.0	3.70528	-7.624639999999999	15.508	4.58291	-0.135515
FBtr0334950	0.0	2.59958	-0.33860100000000004	3.59956	-2.00628	-0.055394500000000006
FBtr0078726	0.0	2.98335	12.4134	11.369000000000002	0.929366	-0.11630599999999999
FBtr0302092	0.0	-0.44206000000000006	-3.8676800000000005	-1.29627	3.17956	-0.117217
FBtr0334948	0.0	-0.44206000000000006	-3.8676800000000005	-1.29627	3.17956	-0.117217
FBtr0302090	0.0	1.00325	0.588703	5.6557	-1.8126400000000003	-0.0870288
FBtr0078725	0.0	0.014099	0.372803	-1.41298	0.923047	-0.0330564
FBtr0339518	0.0	0.014099	0.372803	-1.41298	0.923047	-0.0330564
FBtr0343892	0.0	-1.9096	5.33686	-3.68165	0.383823	-0.06953960000000001
FBtr0078720	0.0	3.59199	-2.5699099999999997	4.88425	14.3555	-0.055939199999999994
FBtr0343988	0.0	3.59199	-2.5699099999999997	4.88425	14.3555	-0.055939199999999994
FBtr0343989	0.0	3.59199	-2.5699099999999997	4.88425	14.3555	-0.055939199999999994
FBtr0301574	21.017591	-0.566683	-4.52471	6.768339999999999	9.7086	-0.0916531
FBtr0078724	21.163361	-0.44111300000000003	-4.52471	6.45552	9.7086	-0.0916531
FBtr0078721	64.83048199999999	0.389925	-15.2889	6.9704	8.13995	-0.142627
FBtr0078723	44.233906	0.524191	-5.43243	0.955526	5.25516	-0.0949087
FBtr0078722	17.595669	15.1453	-11.5153	22.1546	26.1876	-0.148419
FBtr0078678	83.933357	-3.3991599999999997	-7.93716	11.9558	0.22865500000000002	-0.0746585
FBtr0078677	0.0	0.15548	-12.1797	4.43799	10.3683	-0.11084000000000001
FBtr0306153	0.0	8.93999	-8.05388	22.1636	13.1872	-0.128046
FBtr0078674	0.0	5.1268	-5.23701	-0.9797809999999999	7.38886	-0.0855194
FBtr0300909	0.0	5.1268	-5.23701	-0.9797809999999999	7.38886	-0.0855194
FBtr0300911	0.0	5.1268	-5.23701	-0.9797809999999999	7.38886	-0.0855194
FBtr0078672	0.0	5.1268	-5.23701	-0.9797809999999999	7.38886	-0.0855194
FBtr0300907	0.0	5.1268	-5.23701	-0.9797809999999999	7.38886	-0.0855194
FBtr0300910	0.0	5.1268	-5.23701	-0.9797809999999999	7.38886	-0.0855194
FBtr0078675	0.0	1.53203	-4.78046	-2.94024	4.9495	-0.07648680000000001
FBtr0300906	0.0	1.53203	-4.78046	-2.94024	4.9495	-0.07648680000000001
FBtr0078676	0.0	-2.0848400000000002	0.19805699999999998	7.7740800000000005	-1.38911	-0.11635899999999999
FBtr0300913	0.0	-2.0848400000000002	0.19805699999999998	7.7740800000000005	-1.38911	-0.11635899999999999
FBtr0300912	0.0	-1.8096400000000001	0.502034	6.73574	-1.55103	-0.1073
FBtr0078625	40.886955	8.47446	-6.942080000000001	4.52656	5.80206	-0.10485599999999999
FBtr0078624	27.373686	8.47446	-6.942080000000001	4.52656	5.80206	-0.10485599999999999
FBtr0300737	0.0	-0.292484	-5.10044	6.737539999999999	0.8969389999999999	-0.129299
FBtr0300739	0.0	-0.292484	-5.10044	6.737539999999999	0.8969389999999999	-0.129299
FBtr0078627	0.0	-0.292484	-5.10044	6.737539999999999	0.8969389999999999	-0.129299
FBtr0300741	0.0	-0.292484	-5.10044	6.737539999999999	0.8969389999999999	-0.129299
FBtr0300736	0.0	-2.19428	-4.13962	6.99776	-4.05816	-0.10527
FBtr0300738	0.0	-2.19428	-4.13962	6.99776	-4.05816	-0.10527
FBtr0078628	0.0	-2.19428	-4.13962	6.99776	-4.05816	-0.10527
FBtr0300740	0.0	-2.19428	-4.13962	6.99776	-4.05816	-0.10527
FBtr0078670	148.10418700000002	-5.55534	-5.84785	8.50022	-3.6755699999999996	-0.125781
FBtr0078669	0.0	-5.55534	-5.84785	8.50022	-3.6755699999999996	-0.125781
FBtr0078629	235.683563	-2.1390000000000002	-11.8355	3.66546	19.0414	-0.133414
FBtr0078630	72.523811	11.7093	-14.2487	-4.82768	22.2237	-0.134026
FBtr0078668	2.930565	-5.76791	-7.92219	21.9738	3.63501	-0.167223
FBtr0078631	14.598393	8.957130000000001	-5.41597	19.0628	21.4152	-0.11373499999999999
FBtr0335518	10.698178	8.957130000000001	-5.41597	19.0628	21.4152	-0.11373499999999999
FBtr0113195	0.0	-1.44484	-3.3253199999999996	5.58111	-4.734030000000001	-0.14806
FBtr0308953	0.0	-1.44484	-3.3253199999999996	5.58111	-4.734030000000001	-0.14806
FBtr0303165	0.0	-0.678344	-1.22186	18.9908	-3.4162800000000004	-0.10582799999999999
